time,open,high,low,close,volume,prev_close,tr,max_20_donchian,min_20_donchian,max_10_donchian,min_10_donchian
2024-10-03 00:00:00+00:00,23200.00000000,23643.00000000,22852.00000000,22900.00000000,136,23201.00000000,791.00000000,23994.0,17705.0,23994.0,18901.0
2024-10-04 00:00:00+00:00,23152.00000000,23550.00000000,23152.00000000,23400.00000000,37,22900.00000000,650.00000000,23994.0,17705.0,23994.0,19063.0
2024-10-07 00:00:00+00:00,23597.00000000,24282.00000000,23597.00000000,23600.00000000,94,23400.00000000,882.00000000,24282.0,17705.0,24282.0,19875.0
2024-10-08 00:00:00+00:00,23399.00000000,25502.00000000,22120.00000000,22120.00000000,305,23600.00000000,3382.00000000,25502.0,17705.0,25502.0,19875.0
2024-10-09 00:00:00+00:00,22151.00000000,22500.00000000,22011.00000000,22101.00000000,181,22120.00000000,489.00000000,25502.0,17705.0,25502.0,20110.0
2024-10-10 00:00:00+00:00,22489.00000000,22599.00000000,22255.00000000,22255.00000000,14,22101.00000000,498.00000000,25502.0,17705.0,25502.0,21911.0
2024-10-11 00:00:00+00:00,23867.00000000,23868.00000000,22299.00000000,23210.00000000,325,22255.00000000,1613.00000000,25502.0,17705.0,25502.0,22011.0
2024-10-14 00:00:00+00:00,23209.00000000,23209.00000000,22618.00000000,23140.00000000,34,23210.00000000,592.00000000,25502.0,17705.0,25502.0,22011.0
2024-10-15 00:00:00+00:00,22418.00000000,23099.00000000,22023.00000000,22023.00000000,181,23140.00000000,1117.00000000,25502.0,18800.0,25502.0,22011.0
2024-10-16 00:00:00+00:00,22493.00000000,22493.00000000,22130.00000000,22131.00000000,50,22023.00000000,470.00000000,25502.0,18850.0,25502.0,22011.0
2024-10-17 00:00:00+00:00,22131.00000000,22177.00000000,21896.00000000,21896.00000000,135,22131.00000000,281.00000000,25502.0,18901.0,25502.0,21896.0
2024-10-18 00:00:00+00:00,22135.00000000,22822.00000000,21990.00000000,22500.00000000,48,21896.00000000,926.00000000,25502.0,19063.0,25502.0,21896.0
2024-10-21 00:00:00+00:00,22001.00000000,22664.00000000,22001.00000000,22600.00000000,39,22500.00000000,663.00000000,25502.0,19875.0,25502.0,21896.0
2024-10-22 00:00:00+00:00,22620.00000000,22620.00000000,22620.00000000,22620.00000000,8,22600.00000000,20.00000000,25502.0,19875.0,23868.0,21896.0
2024-10-24 00:00:00+00:00,22203.00000000,22203.00000000,22203.00000000,22203.00000000,1,22620.00000000,417.00000000,25502.0,20110.0,23868.0,21896.0
2024-10-25 00:00:00+00:00,22201.00000000,22201.00000000,22201.00000000,22201.00000000,4,22203.00000000,2.00000000,25502.0,21896.0,23868.0,21896.0
2024-10-28 00:00:00+00:00,22486.00000000,22492.00000000,21575.00000000,21575.00000000,5,22201.00000000,917.00000000,25502.0,21575.0,23209.0,21575.0
2024-10-29 00:00:00+00:00,22398.00000000,22899.00000000,22398.00000000,22897.00000000,10,21575.00000000,1324.00000000,25502.0,21575.0,23099.0,21575.0
2024-10-30 00:00:00+00:00,21911.00000000,23467.00000000,21911.00000000,22209.00000000,14,22897.00000000,1556.00000000,25502.0,21575.0,23467.0,21575.0
2024-10-31 00:00:00+00:00,22993.00000000,22993.00000000,21382.00000000,21589.00000000,119,22209.00000000,1611.00000000,25502.0,21382.0,23467.0,21382.0
2024-11-01 00:00:00+00:00,22547.00000000,22550.00000000,22194.00000000,22194.00000000,6,21589.00000000,961.00000000,25502.0,21382.0,23467.0,21382.0
2024-11-02 00:00:00+00:00,22097.00000000,22214.00000000,21842.00000000,22214.00000000,24,22194.00000000,372.00000000,25502.0,21382.0,23467.0,21382.0
2024-11-05 00:00:00+00:00,22214.00000000,22799.00000000,22200.00000000,22421.00000000,89,22214.00000000,599.00000000,25502.0,21382.0,23467.0,21382.0
2024-11-06 00:00:00+00:00,22300.00000000,22806.00000000,21816.00000000,22650.00000000,56,22421.00000000,990.00000000,23868.0,21382.0,23467.0,21382.0
2024-11-07 00:00:00+00:00,22649.00000000,22950.00000000,22569.00000000,22950.00000000,33,22650.00000000,381.00000000,23868.0,21382.0,23467.0,21382.0
2024-11-08 00:00:00+00:00,22640.00000000,22801.00000000,21602.00000000,22589.00000000,115,22950.00000000,1348.00000000,23868.0,21382.0,23467.0,21382.0
2024-11-11 00:00:00+00:00,22500.00000000,22511.00000000,21676.00000000,21676.00000000,6,22589.00000000,913.00000000,23467.0,21382.0,23467.0,21382.0
2024-11-12 00:00:00+00:00,21682.00000000,22480.00000000,21350.00000000,21800.00000000,55,21676.00000000,1130.00000000,23467.0,21350.0,23467.0,21350.0
2024-11-13 00:00:00+00:00,21800.00000000,21939.00000000,20900.00000000,21400.00000000,50,21800.00000000,1039.00000000,23467.0,20900.0,22993.0,20900.0
2024-11-14 00:00:00+00:00,21400.00000000,22474.00000000,21099.00000000,21276.00000000,274,21400.00000000,1375.00000000,23467.0,20900.0,22950.0,20900.0
2024-11-15 00:00:00+00:00,21271.00000000,21311.00000000,20451.00000000,21005.00000000,79,21276.00000000,860.00000000,23467.0,20451.0,22950.0,20451.0
2024-11-18 00:00:00+00:00,21109.00000000,21109.00000000,21007.00000000,21101.00000000,26,21005.00000000,104.00000000,23467.0,20451.0,22950.0,20451.0
2024-11-19 00:00:00+00:00,21320.00000000,21321.00000000,20782.00000000,20782.00000000,4,21101.00000000,539.00000000,23467.0,20451.0,22950.0,20451.0
2024-11-20 00:00:00+00:00,21210.00000000,21210.00000000,21210.00000000,21210.00000000,1,20782.00000000,428.00000000,23467.0,20451.0,22950.0,20451.0
2024-11-22 00:00:00+00:00,21050.00000000,21243.00000000,20305.00000000,20604.00000000,60,21210.00000000,938.00000000,23467.0,20305.0,22801.0,20305.0
2024-11-25 00:00:00+00:00,21141.00000000,21289.00000000,20605.00000000,21289.00000000,12,20604.00000000,685.00000000,23467.0,20305.0,22511.0,20305.0
2024-11-26 00:00:00+00:00,20826.00000000,20826.00000000,20826.00000000,20826.00000000,1,21289.00000000,463.00000000,23467.0,20305.0,22480.0,20305.0
2024-11-27 00:00:00+00:00,21499.00000000,21499.00000000,20666.00000000,21360.00000000,17,20826.00000000,833.00000000,23467.0,20305.0,22474.0,20305.0
2024-11-28 00:00:00+00:00,20688.00000000,21250.00000000,20688.00000000,21249.00000000,6,21360.00000000,672.00000000,22993.0,20305.0,22474.0,20305.0
2024-12-02 00:00:00+00:00,20711.00000000,21428.00000000,20711.00000000,20950.00000000,14,21249.00000000,717.00000000,22950.0,20305.0,21499.0,20305.0
2024-12-03 00:00:00+00:00,21008.00000000,21493.00000000,21008.00000000,21493.00000000,8,20950.00000000,543.00000000,22950.0,20305.0,21499.0,20305.0
2024-12-04 00:00:00+00:00,21536.00000000,21536.00000000,21429.00000000,21429.00000000,5,21493.00000000,107.00000000,22950.0,20305.0,21536.0,20305.0
2024-12-05 00:00:00+00:00,21325.00000000,21325.00000000,20889.00000000,20889.00000000,8,21429.00000000,540.00000000,22950.0,20305.0,21536.0,20305.0
2024-12-06 00:00:00+00:00,21429.00000000,21950.00000000,21322.00000000,21645.00000000,26,20889.00000000,1061.00000000,22950.0,20305.0,21950.0,20305.0
2024-12-09 00:00:00+00:00,21536.00000000,23734.00000000,21536.00000000,22753.00000000,710,21645.00000000,2198.00000000,23734.0,20305.0,23734.0,20605.0
2024-12-10 00:00:00+00:00,22698.00000000,22896.00000000,22204.00000000,22550.00000000,148,22753.00000000,692.00000000,23734.0,20305.0,23734.0,20666.0
2024-12-11 00:00:00+00:00,22420.00000000,22774.00000000,22196.00000000,22368.00000000,206,22550.00000000,578.00000000,23734.0,20305.0,23734.0,20666.0
2024-12-12 00:00:00+00:00,22368.00000000,22645.00000000,22292.00000000,22292.00000000,186,22368.00000000,353.00000000,23734.0,20305.0,23734.0,20688.0
2024-12-13 00:00:00+00:00,22346.00000000,22346.00000000,21666.00000000,22000.00000000,80,22292.00000000,680.00000000,23734.0,20305.0,23734.0,20711.0
2024-12-16 00:00:00+00:00,21974.00000000,22040.00000000,21406.00000000,21600.00000000,82,22000.00000000,634.00000000,23734.0,20305.0,23734.0,20889.0
