time,open,high,low,close,volume,prev_close,tr,max_20_donchian,min_20_donchian,max_10_donchian,min_10_donchian
2024-12-12 00:00:00+00:00,1031.90000000,1111.10000000,1024.70000000,1079.50000000,830,1044.30000000,86.40000000,1111.1,738.3,1111.1,881.9
2024-12-13 00:00:00+00:00,1084.00000000,1159.50000000,1072.30000000,1129.30000000,1312,1079.50000000,87.20000000,1159.5,755.9,1159.5,881.9
2024-12-16 00:00:00+00:00,1129.30000000,1175.80000000,1117.80000000,1137.80000000,2170,1129.30000000,58.00000000,1175.8,760.5,1175.8,881.9
2024-12-17 00:00:00+00:00,1139.80000000,1160.00000000,1125.10000000,1137.90000000,1471,1137.80000000,34.90000000,1175.8,762.0,1175.8,881.9
2024-12-18 00:00:00+00:00,1137.40000000,1239.30000000,1135.30000000,1232.40000000,2294,1137.90000000,104.00000000,1239.3,766.6,1239.3,909.2
2024-12-19 00:00:00+00:00,1232.20000000,1259.70000000,1150.00000000,1181.00000000,3190,1232.40000000,109.70000000,1259.7,781.1,1259.7,911.2
2024-12-20 00:00:00+00:00,1174.10000000,1225.70000000,1132.10000000,1184.90000000,3426,1181.00000000,93.60000000,1259.7,790.7,1259.7,925.5
2024-12-23 00:00:00+00:00,1191.00000000,1191.00000000,1142.90000000,1167.50000000,1270,1184.90000000,48.10000000,1259.7,826.9,1259.7,950.0
2024-12-24 00:00:00+00:00,1154.40000000,1171.40000000,1127.00000000,1168.90000000,1264,1167.50000000,44.40000000,1259.7,881.9,1259.7,981.2
2024-12-25 00:00:00+00:00,1160.00000000,1194.20000000,1157.80000000,1172.90000000,1009,1168.90000000,36.40000000,1259.7,881.9,1259.7,1024.7
2024-12-26 00:00:00+00:00,1172.90000000,1180.00000000,1053.60000000,1071.70000000,2827,1172.90000000,126.40000000,1259.7,881.9,1259.7,1053.6
2024-12-27 00:00:00+00:00,1072.80000000,1105.60000000,979.00000000,996.00000000,2981,1071.70000000,126.60000000,1259.7,881.9,1259.7,979.0
2024-12-28 00:00:00+00:00,996.00000000,1001.80000000,985.70000000,994.30000000,673,996.00000000,16.10000000,1259.7,881.9,1259.7,979.0
2024-12-30 00:00:00+00:00,988.80000000,1139.10000000,988.10000000,1076.20000000,3291,994.30000000,151.00000000,1259.7,881.9,1259.7,979.0
2025-01-03 00:00:00+00:00,1080.00000000,1102.70000000,1057.00000000,1094.50000000,1763,1076.20000000,45.70000000,1259.7,909.2,1259.7,979.0
2025-01-06 00:00:00+00:00,1097.00000000,1120.80000000,1051.30000000,1078.30000000,2151,1094.50000000,69.50000000,1259.7,911.2,1225.7,979.0
2025-01-08 00:00:00+00:00,1077.10000000,1085.60000000,1012.70000000,1056.60000000,2346,1078.30000000,72.90000000,1259.7,925.5,1194.2,979.0
2025-01-09 00:00:00+00:00,1062.80000000,1090.00000000,1022.80000000,1058.20000000,2474,1056.60000000,67.20000000,1259.7,950.0,1194.2,979.0
2025-01-10 00:00:00+00:00,1055.50000000,1066.50000000,1033.00000000,1042.00000000,944,1058.20000000,33.50000000,1259.7,979.0,1194.2,979.0
2025-01-13 00:00:00+00:00,1042.00000000,1069.60000000,1030.00000000,1058.00000000,1295,1042.00000000,39.60000000,1259.7,979.0,1180.0,979.0
2025-01-14 00:00:00+00:00,1059.80000000,1085.00000000,1055.00000000,1064.50000000,1519,1058.00000000,30.00000000,1259.7,979.0,1139.1,979.0
2025-01-15 00:00:00+00:00,1065.70000000,1083.00000000,1058.00000000,1065.90000000,1200,1064.50000000,25.00000000,1259.7,979.0,1139.1,985.7
2025-01-16 00:00:00+00:00,1065.90000000,1072.10000000,1036.10000000,1052.00000000,932,1065.90000000,36.00000000,1259.7,979.0,1139.1,988.1
2025-01-17 00:00:00+00:00,1054.00000000,1082.40000000,1042.10000000,1073.40000000,1706,1052.00000000,40.30000000,1259.7,979.0,1120.8,1012.7
2025-01-20 00:00:00+00:00,1073.00000000,1082.00000000,1067.00000000,1071.00000000,513,1073.40000000,15.00000000,1259.7,979.0,1120.8,1012.7
2025-01-21 00:00:00+00:00,1072.60000000,1107.00000000,1069.60000000,1107.00000000,1733,1071.00000000,37.40000000,1225.7,979.0,1107.0,1012.7
2025-01-22 00:00:00+00:00,1103.20000000,1117.30000000,1090.10000000,1110.70000000,651,1107.00000000,27.20000000,1194.2,979.0,1117.3,1022.8
2025-01-23 00:00:00+00:00,1107.90000000,1123.80000000,1104.60000000,1115.10000000,725,1110.70000000,19.20000000,1194.2,979.0,1123.8,1030.0
2025-01-24 00:00:00+00:00,1118.50000000,1125.00000000,1108.50000000,1121.20000000,609,1115.10000000,16.50000000,1194.2,979.0,1125.0,1030.0
2025-01-27 00:00:00+00:00,1118.70000000,1121.60000000,1106.00000000,1112.80000000,663,1121.20000000,15.60000000,1180.0,979.0,1125.0,1036.1
2025-01-28 00:00:00+00:00,1111.10000000,1115.60000000,1096.00000000,1110.70000000,390,1112.80000000,19.60000000,1139.1,979.0,1125.0,1036.1
2025-01-29 00:00:00+00:00,1110.40000000,1139.20000000,1105.20000000,1131.00000000,753,1110.70000000,34.00000000,1139.2,985.7,1139.2,1036.1
2025-01-30 00:00:00+00:00,1132.70000000,1138.90000000,1111.00000000,1114.40000000,1443,1131.00000000,27.90000000,1139.2,988.1,1139.2,1042.1
2025-01-31 00:00:00+00:00,1118.80000000,1123.00000000,1070.20000000,1097.60000000,2487,1114.40000000,52.80000000,1139.2,1012.7,1139.2,1067.0
2025-02-03 00:00:00+00:00,1096.40000000,1138.30000000,1091.70000000,1110.90000000,1566,1097.60000000,46.60000000,1139.2,1012.7,1139.2,1069.6
2025-02-04 00:00:00+00:00,1113.20000000,1120.00000000,1086.30000000,1096.90000000,886,1110.90000000,33.70000000,1139.2,1012.7,1139.2,1070.2
2025-02-05 00:00:00+00:00,1098.70000000,1099.40000000,1044.30000000,1054.30000000,1719,1096.90000000,55.10000000,1139.2,1022.8,1139.2,1044.3
2025-02-06 00:00:00+00:00,1050.00000000,1060.60000000,996.60000000,1014.80000000,3396,1054.30000000,64.00000000,1139.2,996.6,1139.2,996.6
2025-02-07 00:00:00+00:00,1016.60000000,1042.00000000,985.70000000,1005.40000000,2479,1014.80000000,56.30000000,1139.2,985.7,1139.2,985.7
2025-02-10 00:00:00+00:00,1005.00000000,1010.80000000,978.00000000,991.30000000,1602,1005.40000000,32.80000000,1139.2,978.0,1139.2,978.0
2025-02-11 00:00:00+00:00,991.70000000,1023.00000000,984.20000000,1017.90000000,1423,991.30000000,38.80000000,1139.2,978.0,1139.2,978.0
2025-02-12 00:00:00+00:00,1019.20000000,1025.10000000,980.00000000,991.20000000,1741,1017.90000000,45.10000000,1139.2,978.0,1138.9,978.0
2025-02-13 00:00:00+00:00,1000.00000000,1015.60000000,978.20000000,1006.60000000,1132,991.20000000,37.40000000,1139.2,978.0,1138.3,978.0
2025-02-14 00:00:00+00:00,1006.00000000,1023.80000000,992.00000000,1000.50000000,1222,1006.60000000,31.80000000,1139.2,978.0,1138.3,978.0
