time,open,high,low,close,volume,prev_close,tr,max_20_donchian,min_20_donchian,max_10_donchian,min_10_donchian
2024-06-14 00:00:00+00:00,32.99000000,32.99000000,32.99000000,32.99000000,1,,0E-8,,,,
2024-06-18 00:00:00+00:00,33.43000000,33.49000000,32.79000000,33.49000000,4,32.99000000,0.70000000,,,,
2024-06-20 00:00:00+00:00,33.44000000,34.35000000,33.35000000,34.35000000,25,33.49000000,1.00000000,,,,
2024-06-21 00:00:00+00:00,33.78000000,34.17000000,32.87000000,33.17000000,20,34.35000000,1.48000000,,,,
2024-06-24 00:00:00+00:00,33.24000000,33.26000000,33.00000000,33.00000000,7,33.17000000,0.26000000,,,,
2024-06-25 00:00:00+00:00,33.00000000,33.00000000,31.81000000,32.41000000,55,33.00000000,1.19000000,,,,
2024-06-26 00:00:00+00:00,32.39000000,32.39000000,32.09000000,32.09000000,31,32.41000000,0.32000000,,,,
2024-06-27 00:00:00+00:00,32.53000000,32.74000000,32.50000000,32.50000000,21,32.09000000,0.65000000,,,,
2024-06-28 00:00:00+00:00,32.71000000,32.88000000,32.68000000,32.88000000,18,32.50000000,0.38000000,,,,
2024-07-02 00:00:00+00:00,32.97000000,33.14000000,32.97000000,33.14000000,5,32.88000000,0.26000000,,,34.35,31.81
2024-07-03 00:00:00+00:00,33.22000000,33.77000000,33.22000000,33.75000000,38,33.14000000,0.63000000,,,34.35,31.81
2024-07-04 00:00:00+00:00,33.76000000,33.83000000,33.70000000,33.82000000,7,33.75000000,0.13000000,,,34.35,31.81
2024-07-05 00:00:00+00:00,33.83000000,34.59000000,33.62000000,34.59000000,37,33.82000000,0.97000000,,,34.59,31.81
2024-07-08 00:00:00+00:00,34.39000000,34.50000000,33.88000000,33.89000000,17,34.59000000,0.71000000,,,34.59,31.81
2024-07-09 00:00:00+00:00,34.14000000,34.35000000,34.07000000,34.30000000,39,33.89000000,0.46000000,,,34.59,31.81
2024-07-10 00:00:00+00:00,34.00000000,34.34000000,34.00000000,34.20000000,48,34.30000000,0.34000000,,,34.59,32.09
2024-07-11 00:00:00+00:00,33.77000000,34.81000000,33.77000000,34.81000000,13,34.20000000,1.04000000,,,34.81,32.5
2024-07-12 00:00:00+00:00,34.22000000,34.36000000,33.84000000,34.17000000,37,34.81000000,0.97000000,,,34.81,32.68
2024-07-15 00:00:00+00:00,34.11000000,34.33000000,34.11000000,34.15000000,6,34.17000000,0.22000000,,,34.81,32.97
2024-07-16 00:00:00+00:00,34.15000000,34.23000000,34.12000000,34.23000000,14,34.15000000,0.11000000,34.81,31.81,34.81,33.22
2024-07-17 00:00:00+00:00,34.14000000,34.52000000,33.86000000,33.90000000,45,34.23000000,0.66000000,34.81,31.81,34.81,33.62
2024-07-18 00:00:00+00:00,33.95000000,33.95000000,33.44000000,33.48000000,27,33.90000000,0.51000000,34.81,31.81,34.81,33.44
2024-07-19 00:00:00+00:00,33.01000000,33.13000000,32.56000000,32.73000000,54,33.48000000,0.92000000,34.81,31.81,34.81,32.56
2024-07-22 00:00:00+00:00,33.00000000,33.00000000,32.25000000,32.55000000,21,32.73000000,0.75000000,34.81,31.81,34.81,32.25
2024-07-23 00:00:00+00:00,32.60000000,32.62000000,32.53000000,32.53000000,14,32.55000000,0.09000000,34.81,31.81,34.81,32.25
